gene id,gene name,mcf7_sicbx2_3_rep1,mcf7_sicbx2_3_rep2,mcf7_sicbx2_3_rep3,mcf7_siscr_rep1,mcf7_siscr_rep2,mcf7_siscr_rep3
ENSG00000107175.12,CREB3,60.2678,60.728,70.7117,21.1701,20.75685,23.2034
ENSG00000107186.16,MPDZ,13.982036,16.85160793,13.04606806,9.1513092,6.76446622,8.9359435
ENSG00000107263.18,RAPGEF1,31.8419077,40.25252297,42.320279,17.00557251,12.28614141,13.867066
ENSG00000107282.8,APBA1,1.13975646,0.92528333,0.78479254,0.281504,0.24613724,0.3473034
ENSG00000107518.18,ATRNL1,2.588278,1.923851,2.3343912,1.408145,0.6015322,0.8473865
ENSG00000107521.19,HPS1,38.264217,40.711259,47.26215,16.849149,17.735854,19.8065004
ENSG00000107537.14,PHYH,57.971103,62.744671,47.471076,15.308498,16.47395,15.0465952
ENSG00000107554.17,DNMBP,8.46554,8.4700242,8.63958,19.30973,15.432559,15.5468446
ENSG00000107562.16,CXCL12,12.776394,9.5362878,16.5922744,3.902073,4.402547,4.855948
ENSG00000107672.15,NSMCE4A,20.367997,22.289439,22.653154,25.905125,30.805403,29.161045
ENSG00000107719.9,PALD1,0.157582,0.0605356,0.0286287,0.211809,0.294027,0.462991
ENSG00000107731.12,UNC5B,1.2726093,1.554053,3.307442,3.234753,3.00875,3.922469
ENSG00000107758.15,PPP3CB,46.117523,49.284069,33.25964,18.4195431,18.199096,19.347626
ENSG00000107779.13,BMPR1A,8.508724,8.492781,6.89897,14.475785,14.761175,13.559727
ENSG00000107815.10,TWNK,7.0475483,7.161245,8.559121,19.10986,15.586361,16.3534591
ENSG00000107821.14,KAZALD1,13.01475,14.357281,28.805546,30.614781,35.22094,18.49503
ENSG00000107863.18,ARHGAP21,14.8877698,16.670849,13.7759229,8.8973796,5.9851526,8.8166051
ENSG00000107872.12,FBXL15,44.131985,49.286602,73.30236,21.188947,26.741755,26.707311
ENSG00000107890.16,ANKRD26,6.853237,7.811505,6.048645,2.623267,2.733191,2.3352576
ENSG00000107902.14,LHPP,12.9091781,10.425991,12.746767,8.474368,5.656274,5.9998169
ENSG00000107954.10,NEURL1,1.495371,2.40519,1.231703,5.647945,6.124863,4.765254
ENSG00000107957.16,SH3PXD2A,0.3027362,0.365676,0.597319,0.8155952,0.689087939,1.312678
ENSG00000108010.12,GLRX3,139.63255,152.37173,126.46974,184.05146,193.9023,169.27379
ENSG00000108039.18,XPNPEP1,23.860909,25.302725,28.905352,40.338813,35.452358,36.405004
ENSG00000108064.11,TFAM,42.43106,40.52788,35.43726,70.1882,60.8418,60.5347
ENSG00000108100.18,CCNY,40.9667338,33.85715,25.8193145,53.876522,42.6237413,45.3055429
ENSG00000108106.14,UBE2S,160.1731,144.40563,201.95541,263.1988,302.8521,265.86251
ENSG00000108175.17,ZMIZ1,21.074483,27.232841,34.8067426,71.0086653,72.7334193,85.3144585
ENSG00000108179.14,PPIF,72.71989,79.792624,143.485423,146.787634,173.03336,157.686279
ENSG00000108187.16,PBLD,17.34137287,16.759101,12.113884,4.222779,3.9702475,4.495127
ENSG00000108219.15,TSPAN14,33.763863,35.0037469,37.547963,56.1718506,57.204488,53.93882
ENSG00000108244.16,KRT23,1.263828,1.21107,0.8743207,2.9917364,3.771377,5.3790109
ENSG00000108298.11,RPL19,899.416081,934.782486,977.717009,1263.529642,1334.57841,1371.46559
ENSG00000108306.13,FBXL20,8.078585,7.617443,9.314522,4.234955,3.636285,5.156696
ENSG00000108370.17,RGS9,2.655516,3.663409,4.3262927,4.8699973,5.8964042,8.1103106
ENSG00000108375.12,RNF43,4.72322,3.2454881,2.652773,0.9508703,1.20566777,0.599093956
ENSG00000108384.15,RAD51C,200.839436,194.152624,186.107431,253.291934,277.480137,241.308243
ENSG00000108469.15,RECQL5,44.501309,46.973157,63.994577,18.739057,26.505785,23.35732
ENSG00000108474.16,PIGL,25.4510716,26.744186,24.160993,11.753082,10.042776,9.0358318
ENSG00000108511.10,HOXB6,0.546863,0.280197,0.823467,1.909488,1.691038,0.979164
ENSG00000108518.7,PFN1,339.14477,323.5375,474.3459,871.63406,1012.4994,912.5963
ENSG00000108561.8,C1QBP,125.330228,126.494449,109.416995,209.904459,229.548334,195.038086
ENSG00000108602.18,ALDH3A1,0.2816051,0.3421235,0.606568,2.556694,1.182202,1.392008
ENSG00000108639.7,SYNGR2,85.515712,85.98629,123.243239,198.1412538,233.596,211.32737
ENSG00000108641.15,B9D1,36.1633564,35.680228,45.074913,10.46263236,9.4878623,8.919436
ENSG00000108733.10,PEX12,6.563971,6.230529,6.512071,1.93759,1.6674028,1.68223
ENSG00000108786.10,HSD17B1,16.003467,17.37711,25.948665,9.85669,9.51329,12.59644
ENSG00000108797.12,CNTNAP1,1.438771,1.4290219,2.086337,0.158717944,0.63073864,0.350756
ENSG00000108846.16,ABCC3,8.749572,8.195966006,27.397387,69.303467,53.302281,76.302824
ENSG00000108883.13,EFTUD2,60.16266,64.5230306,50.740698,83.0412332,80.8926666,85.491505
ENSG00000108960.9,MMD,2.293647,4.078229,7.4021784,14.39692,15.270436,21.027553
ENSG00000108961.14,RANGRF,0,0.340131,0.5769685,1.563576,1.425274048,1.8670001
ENSG00000108984.15,MAP2K6,3.9127901,1.380258471,3.0623284,4.723995,4.992151,4.675711773
ENSG00000109062.12,SLC9A3R1,611.51287,664.99078,779.047851,924.99928,1006.92993,851.54633
ENSG00000109072.14,VTN,0.183023,0.0322804,0.2425891,1.525922,1.001568,1.146651
ENSG00000109079.10,TNFAIP1,51.2708,60.41837,62.304961,23.811219,19.657195,26.524553
ENSG00000109083.13,IFT20,52.52699,69.033125,55.450144,23.40419001,18.841536,21.407075
ENSG00000109084.14,TMEM97,10.4431,10.1432,10.0702,38.952186,43.231721,37.061161
ENSG00000109089.7,CDR2L,14.12,14.9079,19.2972,8.33655,8.70061,9.09906
ENSG00000109099.15,PMP22,566.246425,551.940343,238.484383,71.278093,63.768033,48.614325
ENSG00000109101.7,FOXN1,0.0269988,0.1400903,0.156948,0.289019,0.490906,0.311768
ENSG00000109107.14,ALDOC,4.2636453,2.6379262,9.678401,14.1060269,13.2786126,14.584411
ENSG00000109133.13,TMEM33,27.178045,30.48275,33.389313,43.9718072,38.657163,40.991364
ENSG00000109265.14,KIAA1211,6.39963,6.897041,8.2906,3.086606311,2.439492817,3.951555
ENSG00000109270.13,LAMTOR3,30.31511,21.36498,25.38121,44.44345,41.71091,48.70453
ENSG00000109320.12,NFKB1,19.4289145,17.6835413,30.1246322,32.032245,26.260683,33.2385305
ENSG00000109321.11,AREG,85.554366,66.456095,110.312705,176.325864,174.068089,147.833559
ENSG00000109339.22,MAPK10,6.967612329,8.583602473,5.508609596,2.794344309,1.815812012,3.693693339
ENSG00000109436.8,TBC1D9,110.00774,104.474504,97.385555,32.76895,20.556223,34.759149
ENSG00000109452.12,INPP4B,89.57225252,113.748022,56.36714502,34.16393501,34.874386,37.1546691
ENSG00000109466.14,KLHL2,6.361322699,7.162055154,4.251497642,9.88000742,7.670593059,8.013195587
ENSG00000109472.14,CPE,32.1477,39.098,21.86159,18.573893,15.247062,12.97491
ENSG00000109475.16,RPL34,2066.417042,1959.045301,1610.996062,2650.504155,2738.943456,3069.022797
ENSG00000109572.13,CLCN3,38.032884,42.671196,30.63234663,18.22033005,14.98725275,18.424019
ENSG00000109586.12,GALNT7,7.748427,4.9535278,8.1195381,41.584655,35.659922,37.980396
ENSG00000109606.13,DHX15,104.177942,120.8583051,98.415303,157.387454,157.8027492,146.286668
ENSG00000109610.6,SOD3,3.57753,2.97899,2.09304,0.616736,0.727177,0.676711
ENSG00000109674.4,NEIL3,2.71526,2.67742,2.3475413,6.64765,5.446499,4.177297
ENSG00000109680.11,TBC1D19,6.958395,9.302537,6.456475,2.32219,1.898038,3.066723
ENSG00000109705.7,NKX3-2,2.56643,2.00663,2.55176,0.593558,0.487811,0.473553
ENSG00000109738.11,GLRB,3.944929,3.923255,2.952501,1.4348285,1.291098,1.163648
ENSG00000109756.9,RAPGEF2,8.441322,12.4497238,9.651846,15.1536684,12.852619,16.387438
ENSG00000109787.13,KLF3,19.617056,21.35051,22.66899,27.46971,24.43301,31.027965
ENSG00000109794.13,FAM149A,11.4262754,13.207094,8.0990636,2.8726041,2.0188329,2.0835681
ENSG00000109805.10,NCAPG,8.118363,4.434459016,4.660083,13.74631,12.315243,14.581012
ENSG00000109814.12,UGDH,299.635318,350.83851,221.545251,681.283387,586.7958,531.7913
ENSG00000109854.13,HTATIP2,132.710187,164.0866169,147.382848,63.138144,61.889804,70.931142
ENSG00000109861.16,CTSC,6.0153152,5.8853493,19.1150981,16.3791112,15.2544876,20.5458009
ENSG00000110002.15,VWA5A,8.618489,9.245541,6.0967494,1.038588,1.093284,1.2715829
ENSG00000110013.12,SIAE,14.50314,14.066221,11.75423,5.034945,4.969208,4.622011
ENSG00000110025.13,SNX15,6.615793,6.43837,5.786132,13.832195,11.066209,8.430216
ENSG00000110047.18,EHD1,88.05816,89.131834,92.11311709,42.608803,44.216495,39.898769
ENSG00000110063.10,DCPS,7.5059825,8.803599,10.16569,11.7534478,14.934062,11.269233
ENSG00000110066.15,KMT5B,65.622493,74.670665,60.407455,40.554176,34.192566,37.846225
ENSG00000110076.18,NRXN2,0.0577148,0.125367,0.0739591,0.3945172,0.376863,0.445212976
ENSG00000110080.18,ST3GAL4,15.544649,18.41819858,28.480524,59.42740068,62.912798,76.802952
ENSG00000110092.3,CCND1,152.89997,178.02183,181.12757,657.47271,731.9577,458.32338
ENSG00000110104.13,CCDC86,20.711015,23.456169,21.060671,40.251168,45.709434,37.499658
ENSG00000110108.10,TMEM109,24.766239,22.27203,31.7695,71.0577,82.3932,67.89187317
ENSG00000110171.20,TRIM3,6.7089497,7.7486459,9.6992855,11.7110922,11.501272,12.207326
ENSG00000110195.13,FOLR1,2.65053,2.78384,3.25356,13.977692,14.957,14.2597
ENSG00000110237.4,ARHGEF17,10.888293,16.4108,15.642799,7.73745,6.6664511,6.701748
ENSG00000110274.16,CEP164,16.8515758,19.455903,20.843387,6.435534,6.443259,8.6814265
ENSG00000110318.13,CEP126,2.715016,2.297094,2.09074,0.4019115,0.344585,0.39031505
ENSG00000110400.11,NECTIN1,6.446798,4.643331,5.486359,27.100567,26.056403,27.707807
ENSG00000110442.12,COMMD9,20.280463,16.4570158,24.879897,9.040443,10.6542545,13.15702
ENSG00000110455.13,ACCS,10.452362,14.091493,11.1163192,3.394326,3.882697,3.543101
ENSG00000110619.17,CARS,30.073152,36.0081778,41.706428,16.9335846,18.8966436,20.9039796
ENSG00000110660.15,SLC35F2,12.759926,15.131215,12.410215,18.60577,19.33394,19.83872
ENSG00000110693.17,SOX6,2.042059526,1.350885987,1.778327145,0.404484979,0.445533468,0.526680247
ENSG00000110697.13,PITPNM1,11.27242,8.9029481,26.022103,23.436224,23.713762,28.835877
ENSG00000110700.7,RPS13,1622.334007,1620.56865,1213.798763,2139.602492,2115.581956,2065.02581
ENSG00000110711.10,AIP,21.245707,15.174869,22.708355,96.35259,115.763438,93.73985
ENSG00000110719.10,TCIRG1,33.389133,32.516509,67.903575,62.478423,60.472741,81.695833
ENSG00000110721.12,CHKA,22.975785,21.648643,22.675593,30.400685,29.2389265,28.520274
ENSG00000110799.13,VWF,0.6185747,0.30454,0.482028,0.0976224,0.0847689,0.0411446
ENSG00000110881.11,ASIC1,4.622894,4.852187001,5.762738,5.776151,9.4761131,7.803508
ENSG00000110888.17,CAPRIN2,3.9782461,3.6200182,4.1824902,8.77667181,7.265316,6.57202
ENSG00000110906.13,KCTD10,68.2159478,78.952881,78.041301,43.953416,39.704535,41.239061
ENSG00000110931.19,CAMKK2,32.658647,40.482331,44.523035,20.77873,22.9865795,21.668962
ENSG00000110975.8,SYT10,15.31476,14.50079,14.38243,0.888799404,1.655466,1.206019
ENSG00000110987.8,BCL7A,11.44176,13.559808,13.92559,7.158322,6.189715,6.656467
ENSG00000111012.10,CYP27B1,0.56549887,1.646609,2.181585,3.153996,3.5737813,5.591438
ENSG00000111052.7,LIN7A,3.436352,4.219939,3.662316,0.6073884,0.4872175,0.4393701
ENSG00000111057.11,KRT18,1725.759391,1974.67681,1347.887612,2950.41964,3226.63239,2024.82059
ENSG00000111058.8,ACSS3,5.813867,6.0684688,5.7130091,9.2006129,8.4597658,9.24121
ENSG00000111144.10,LTA4H,31.439076,26.124549,24.99791,42.85428,44.049988,41.1139732
ENSG00000111145.8,ELK3,4.972187,5.167303,5.977264,13.420638,10.564922,13.758409
ENSG00000111196.10,MAGOHB,39.570052,45.011665,38.5418534,56.192288,55.607634,54.825766
ENSG00000111199.10,TRPV4,2.13473,2.29437531,2.1822236,5.133133,6.867308,5.535733
ENSG00000111206.12,FOXM1,9.676513,8.7790989,7.43413,39.177459,41.581526,29.717515
ENSG00000111231.9,GPN3,19.31132,21.437023,16.957128,36.518629,39.906402,31.921614
ENSG00000111247.14,RAD51AP1,8.280676,7.7378656,6.641556,20.802471,18.672706,15.453898
ENSG00000111249.14,CUX2,0,0.0204211,0.0193176,0.1653634,0.0744292,0.2410837
ENSG00000111271.14,ACAD10,10.8255857,12.0711339,10.866907,5.426651,3.2682488,5.3947083
ENSG00000111276.11,CDKN1B,62.002179,58.673535,68.18396,86.573302,80.80694,82.853091
ENSG00000111319.13,SCNN1A,4.486124,6.579382,7.276357,17.08930058,16.9968414,19.809276
ENSG00000111325.16,OGFOD2,54.307128,60.08583,65.364348,24.88903777,25.997948,30.333463
ENSG00000111341.9,MGP,85.9081042,63.878615,28.789275,197.442038,159.790779,149.772101
ENSG00000111344.11,RASAL1,7.301033,6.201506,11.066339,23.10564,24.599953,24.182437
ENSG00000111348.9,ARHGDIB,7.853924,10.979363,5.356588,2.524163,2.303223,1.76082
ENSG00000111358.14,GTF2H3,107.275164,127.518461,85.016676,40.276483,43.476612,43.426828
ENSG00000111361.12,EIF2B1,26.836463,28.10273,27.49007,38.08989,37.896311,34.751806
ENSG00000111424.10,VDR,1.287884,0.829697,3.2061929,2.8733162,3.043249,3.0372463
ENSG00000111445.14,RFC5,24.966284,24.7866519,22.605035,43.476309,42.610576,34.720417
ENSG00000111450.14,STX2,13.947593,11.852098,8.935895,4.655152,4.97122,3.626184
ENSG00000111452.13,ADGRD1,0.2551739,0.3553117,0.3675296,1.1688358,0.7660343,1.6636827
ENSG00000111540.16,RAB5B,324.750346,406.199354,299.498636,202.054058,171.630924,180.316713
ENSG00000111581.10,NUP107,31.641589,33.033893,29.633332,76.009534,74.922878,64.354201
ENSG00000111639.8,MRPL51,152.64837,152.047712,113.603693,199.984022,217.6188,166.17283
ENSG00000111640.15,GAPDH,718.684812,565.795402,971.402187,3556.599777,3730.45742,3634.869925
ENSG00000111641.11,NOP2,28.097512,33.132911,34.0716328,59.24583717,60.55676605,51.814406
ENSG00000111647.13,UHRF1BP1L,12.0512087,14.4491749,11.96061402,21.70760501,20.90792935,19.724212
ENSG00000111653.20,ING4,27.99445652,35.458378,35.146239,10.80712447,9.840989,13.8369326
ENSG00000111665.11,CDCA3,20.822571,23.705983,19.668999,39.555417,51.199207,34.362465
ENSG00000111666.11,CHPT1,27.273285,28.350498,27.682494,40.5674251,44.675128,39.137635
ENSG00000111669.15,TPI1,284.597297,259.56987,403.590615,532.518961,594.139077,557.216545
ENSG00000111670.16,GNPTAB,11.5698369,10.500131,8.786854,21.4586469,17.0876112,18.4897546
ENSG00000111671.9,SPSB2,13.072368,13.808363,21.25302,5.861299,4.333348,6.387305
ENSG00000111678.11,C12orf57,135.959876,139.576386,205.590977,234.321158,272.799732,267.262247
ENSG00000111684.11,LPCAT3,8.767807748,8.701689,12.243891,19.941499,15.970987,17.336659
ENSG00000111716.12,LDHB,24.370718,19.057,16.323424,114.9209431,132.1540728,118.20182
ENSG00000111731.12,C2CD5,13.45881,11.278369,8.43155228,16.738928,13.3022483,13.7416651
ENSG00000111788.10,AC009533.1,0.242045,0.311352,0.480927,1.68398,1.65499,1.40855
ENSG00000111799.21,COL12A1,86.984361,93.416244,70.74504,11.812377,7.033456,6.793767121
ENSG00000111817.17,DSE,6.4307513,6.6179215,6.1559647,1.6415294,1.93972721,3.0767163
ENSG00000111832.13,RWDD1,42.272034,40.503244,31.274153,53.462206,55.877168,45.12212
ENSG00000111834.12,RSPH4A,1.295172,1.846205,1.033104,0.07293641,0.114527,0.0927644
ENSG00000111845.5,PAK1IP1,10.2091,10.8815,8.23621,18.2101,17.3652,16.289
ENSG00000111846.17,GCNT2,2.9009886,4.02606806,2.7402904,2.002632,1.1309193,1.6453648
ENSG00000111859.17,NEDD9,22.593127,43.8114866,35.9668263,7.5359802,8.2890357,12.3982295
ENSG00000111885.7,MAN1A1,83.3297,82.8634,76.0843,31.8271,26.7206,29.179
ENSG00000111897.7,SERINC1,59.8019,58.3257,61.7149,80.7698,71.5265,86.9014
ENSG00000111906.17,HDDC2,193.097984,193.197897,177.805272,258.523298,261.943422,236.099919
ENSG00000111912.20,NCOA7,25.611736,28.642381,31.902178,11.826153,7.9088205,19.322435
ENSG00000111913.18,RIPOR2,0.5839961,0.3679808,0.47857403,1.19357731,1.12436,1.039383
ENSG00000111962.8,UST,9.22335,8.61907,14.56791,4.731586,2.934795,4.095248
ENSG00000112029.10,FBXO5,10.068624,8.046209,7.5133089,25.092979,21.256045,20.697125
ENSG00000112039.4,FANCE,2.029893,1.93603,2.016219,3.613404,3.888461,4.14367
ENSG00000112062.10,MAPK14,52.00176683,52.160751,50.700895,30.007244,25.705243,30.330029
ENSG00000112079.9,STK38,12.5834,8.41365,10.8052,25.4345,18.2267,23.0867
ENSG00000112081.17,SRSF3,432.42058,467.59727,446.25414,618.03225,629.25598,545.32575
ENSG00000112118.19,MCM3,22.34385829,18.52001838,20.15797129,62.06218025,63.6529213,50.54671362
ENSG00000112144.15,ICK,5.258861,4.3003,4.632023,10.29186,9.40219,9.7771
ENSG00000112175.8,BMP5,2.28726,1.28992,0.817056,0.181404,0.140067,0.0476381
ENSG00000112182.15,BACH2,0.05758787,0.2142855,0.2756091,0.666029025,0.9471464,0.4057532
ENSG00000112186.12,CAP2,28.951306,31.376037,22.620628,7.383626,8.3704448,8.708743
ENSG00000112218.9,GPR63,1.14109,0.86087,0.778451,1.75282,1.46442,1.77593
ENSG00000112242.15,E2F3,6.7586284,7.45051,9.65869,15.9931,14.26093,18.29015
ENSG00000112297.15,CRYBG1,11.174962,10.583825,7.821462,23.97273,20.400953,17.60289
ENSG00000112306.8,RPS12,1239.3117,1092.4329,1129.1013,2795.0469,3031.8071,2990.5908
ENSG00000112312.10,GMNN,22.072097,16.203451,21.994005,56.89229,53.962338,47.231114
ENSG00000112378.12,PERP,99.2395,88.4318,70.6606,30.0334,26.8372,30.2893
ENSG00000112414.14,ADGRG6,51.344706,49.074688,22.68706821,85.57220135,59.09458795,51.84474375
ENSG00000112419.14,PHACTR2,13.22945,13.142444,9.8842549,7.845675,5.404525,6.232405
ENSG00000112425.15,EPM2A,3.085075,3.9381676,2.536613492,7.882130291,6.28570077,5.409351823
ENSG00000112473.18,SLC39A7,12.890791,15.888476,16.637454,4.4704411,5.6461934,5.309035
ENSG00000112514.15,CUTA,274.659257,303.637278,349.530943,143.642949,148.8663012,146.808015
ENSG00000112530.11,PACRG,1.251648,4.251361,0.9536487,0.033735,0,0.2179621
ENSG00000112561.18,TFEB,1.2757325,1.14596,1.9702457,2.349108,3.049987495,2.596821
ENSG00000112562.18,SMOC2,2.009618,1.293772,2.356676,0.613897,0.740740825,0.617412
ENSG00000112576.12,CCND3,31.5641811,26.0668673,39.526678,50.5386069,47.996211,49.32118445
ENSG00000112651.12,MRPL2,40.9076895,42.70693,49.6765136,58.8890662,59.49697,58.27807
ENSG00000112658.8,SRF,35.6855,39.0113,44.0593,19.375,20.0209,20.2026
ENSG00000112659.14,CUL9,8.509331003,11.87918186,13.76662206,2.9738,4.39026,5.51310854
ENSG00000112695.11,COX7A2,333.690597,334.60862,288.219637,452.29408,445.09302,437.045079
ENSG00000112697.16,TMEM30A,65.363438,60.83303,56.46229,30.91984,25.47829,29.993044
ENSG00000112742.10,TTK,6.543337,5.8076339,3.983451,22.44462,18.599022,15.530295
ENSG00000112759.18,SLC29A1,13.358294,12.909992,14.6124172,28.949046,34.1938361,29.7835504
ENSG00000112773.16,TENT5A,17.751865,15.68897,18.292398,10.79559,6.569333,10.098703
ENSG00000112796.10,ENPP5,15.88088,15.982159,15.825801,6.10779,5.3002705,7.040923
ENSG00000112874.10,NUDT12,19.08507,21.411,14.043909,9.921629,8.763232,10.3279
ENSG00000112877.8,CEP72,5.80712,5.567309,9.604473,8.19318,11.82807,8.790517
ENSG00000112964.14,GHR,1.339939892,1.531758397,0.696598187,0.309787,0.426087682,0.6724739
ENSG00000112977.15,DAP,98.160799,109.43729,117.436953,50.544367,47.982844,53.437286
ENSG00000112981.5,NME5,6.266199,4.85212,5.810222,0.177026,0.694002,1.135784
ENSG00000112984.12,KIF20A,14.191489,16.0564392,10.072868,35.865323,39.933767,29.7964946
ENSG00000113194.13,FAF2,25.592068,24.473913,24.3615092,55.240839,49.781631,46.697105
ENSG00000113273.17,ARSB,3.4587417,3.9884312,3.7723462,5.929492,4.4669463,4.7868258
ENSG00000113356.12,POLR3G,4.290495198,4.552008,7.402332789,11.411598,14.07578,12.837605
ENSG00000113368.12,LMNB1,40.347387,39.563117,30.854247,92.914747,100.283759,68.775164
ENSG00000113389.16,NPR3,1.0588254,1.5608979,1.0405891,0.2452944,0.4683721,0.3560909
ENSG00000113396.13,SLC27A6,1.694009,1.687378,0.963317,0.195619,0.227558,0.278717405
ENSG00000113430.10,IRX4,6.85017155,7.5542919,10.321395,11.5833028,11.033433,10.45375151
ENSG00000113456.19,RAD1,22.817022,23.570572,21.508701,42.551842,39.36033,34.299269
ENSG00000113460.12,BRIX1,39.3063298,40.443489,33.5010138,61.866595,62.220206,57.931328
ENSG00000113504.21,SLC12A7,41.19183,41.115845,62.50276,22.779786,26.128216,32.951742
ENSG00000113532.13,ST8SIA4,17.406078,17.06231,12.569478,5.164917,3.591469,2.548165
ENSG00000113552.16,GNPDA1,24.023582,18.050224,33.573466,36.915811,23.5024518,42.192689
ENSG00000113569.16,NUP155,15.36715736,16.635419,14.097338,28.30772,25.9218611,23.178409
ENSG00000113580.15,NR3C1,3.053459,3.023872,3.406779,1.591264,1.344150871,1.87749
ENSG00000113583.8,C5orf15,86.63682,93.91695,80.19738,44.34371,46.87256,50.52457
ENSG00000113638.14,TTC33,7.1045433,4.9745536,7.3776513,2.0463704,2.0648073,3.3288819
ENSG00000113649.11,TCERG1,52.088477,45.346693,45.759135,67.250468,62.250693,67.52691
ENSG00000113658.18,SMAD5,22.3028672,20.84496,24.506956,34.619949,25.83044,29.58447
ENSG00000113739.10,STC2,110.87046,109.08438,169.87533,705.16926,673.55977,539.63946
ENSG00000113749.7,HRH2,0.2934763,0.2861831,0.398754,0.83008,0.847125017,0.620307301
ENSG00000113758.13,DBN1,65.9357265,66.492608,91.059031,34.478969,39.857236,47.305063
ENSG00000113790.11,EHHADH,7.4785172,11.745781,6.206386,3.00631,2.990401,6.008688
ENSG00000113810.16,SMC4,31.8958947,32.139557,29.798729,87.223702,79.023225,71.177986
ENSG00000113838.13,TBCCD1,8.019538,5.922529,5.374664,12.817299,9.94953,10.529415
ENSG00000113971.20,NPHP3,19.181717,17.105013,13.376043,9.565058,9.099875,8.42219
ENSG00000114023.15,FAM162A,32.23706,30.87253,72.24965,117.00492,101.89758,152.87014
ENSG00000114026.21,OGG1,23.109526,23.743531,17.359061,11.797078,10.33505,8.9039714
ENSG00000114062.19,UBE3A,30.87918831,30.67394921,27.112144,12.9536948,11.00535587,13.2364736
ENSG00000114120.12,SLC25A36,46.0733573,55.286762,55.482514,88.952458,81.173728,87.59769
ENSG00000114166.8,KAT2B,13.572243,11.663575,9.355285,5.154486,3.48657,5.237461
ENSG00000114209.15,PDCD10,77.843515,80.108532,62.812245,107.651207,102.025393,102.935024
ENSG00000114279.13,FGF12,21.873819,19.908983,7.544912,8.510273,6.537952,9.062788
ENSG00000114315.4,HES1,30.46188,41.27013,40.06188,67.90154,84.94899,126.10734
ENSG00000114346.13,ECT2,27.345893,24.50011091,17.832164,58.29467749,57.81748791,50.826135
ENSG00000114391.13,RPL24,2151.245126,2238.948493,1759.47533,2794.715412,2767.903675,2790.332536
ENSG00000114395.10,CYB561D2,21.289525,24.847884,22.672399,10.869391,10.953508,11.697949
ENSG00000114405.10,C3orf14,236.67228,212.572134,142.196487,282.08753,273.685548,238.987826
ENSG00000114446.5,IFT57,48.99942,43.64434,53.776501,24.354303,26.536263,26.70404
ENSG00000114473.14,IQCG,17.058717,15.56943,14.0480184,3.1928876,3.9641663,5.0983576
ENSG00000114541.15,FRMD4B,1.0368767,1.074028933,4.0756668,3.989313,4.6127347,5.1188971
ENSG00000114554.11,PLXNA1,33.694237,31.164904,47.855601,16.002221,17.903204,16.516616
ENSG00000114646.10,CSPG5,3.3387139,3.200226,2.7183873,1.0964639,1.096348,0.787796487
ENSG00000114648.12,KLHL18,21.3907533,21.0673627,22.6503543,37.4851256,33.2155389,34.116429
ENSG00000114654.7,EFCC1,0.758999,0.590659,0.376199,0.189579,0.164486,0.17473
ENSG00000114656.11,KIAA1257,6.646132,6.6206529,4.84918,2.1768739,1.4933132,2.33506
ENSG00000114670.14,NEK11,7.5835795,6.1472813,4.6376761,1.4774453,2.0757683,1.21246787
ENSG00000114686.9,MRPL3,103.345396,99.342656,84.023226,149.555703,145.454668,137.701696
ENSG00000114698.15,PLSCR4,2.73646,2.8498492,1.1418332,0.72525804,0.9640262,0.354164
ENSG00000114735.9,HEMK1,11.565249,12.030245,13.005132,5.1887877,6.3614692,5.6275387
ENSG00000114737.15,CISH,20.617623,28.62335,28.22867,7.60043,9.680037,11.16979
ENSG00000114738.11,MAPKAPK3,28.956206,30.979835,29.716787,15.951534,14.509288,18.51451155
ENSG00000114767.7,RRP9,10.6779,9.66949,12.8774,23.6798,25.4738,22.1703
ENSG00000114771.14,AADAC,0.495504,0.203114,0.159957,0,0.0307138,0
ENSG00000114796.16,KLHL24,25.470737,29.889755,38.401854,14.92072,14.174035,24.065192
ENSG00000114805.17,PLCH1,3.0989115,3.345129,4.460196,2.00082,1.8691569,2.2761586
ENSG00000114841.17,DNAH1,0.7476966,0.928687456,1.063623394,0.390822638,0.3864346,0.258116202
ENSG00000114853.14,ZBTB47,1.935202,1.67644,2.537469,0.896787,1.11085,0.917751
ENSG00000114861.20,FOXP1,22.2308224,28.622302,20.91396594,34.58087251,34.69695415,29.36302532
ENSG00000114933.16,INO80D,4.93734,5.828655,6.307564,2.68629,2.693662,2.6881668
ENSG00000114942.14,EEF1B2,304.579032,290.237646,203.418342,576.4704105,587.710951,544.9168
ENSG00000114999.8,TTL,16.91013,14.91203,12.90831,22.89075,23.6054,16.9417
ENSG00000115020.17,PIKFYVE,6.621911,7.0830707,6.0775526,9.5169338,8.069215,9.371314
ENSG00000115053.16,NCL,338.3654391,348.297391,287.93309,473.959789,493.510032,428.925165
ENSG00000115073.7,ACTR1B,103.25599,109.40488,101.42916,36.41953,34.84002,37.62488
ENSG00000115107.20,STEAP3,2.691666,2.5911821,3.8860568,11.905608,14.136287,12.803106
ENSG00000115112.8,TFCP2L1,0.0474115,0.0242825,0.036755,0.222637,0.199193,0.117287
ENSG00000115159.16,GPD2,34.135517,44.002247,30.61223668,61.53041,46.983106,45.596038
ENSG00000115163.15,CENPA,15.836642,15.5276092,11.4225862,25.771056,25.85607051,21.644528
ENSG00000115194.10,SLC30A3,1.9990405,2.6283609,4.829653,4.308397,4.980358,5.585776
